anal_num,bd_number,a_cont_by,a_makedown,a_nv_scor,a_vul_scor,b_cont_by,b_makedown,b_nv_scor,b_vul_scor,nv_imps,vul_imps,nv_netscor,v_netscor,north,east,south,west,n_hcp,e_hcp,s_hcp,w_hcp
1,5240,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q6 H:JT95 D:J872 C:T86,S:AK3 H:732 D:K953 C:A92,S:T97 H:AKQ6 D:AQ C:QJ54,S:J8542 H:84 D:T64 C:K73,4,14,18,4
1,5241,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:JT2 H:T7 D:AKJT C:QT95,S:Q543 H:QJ643 D:Q6 C:62,S:K876 H:K98 D:5432 C:K4,S:A9 H:A52 D:987 C:AJ873,11,7,9,13
1,5242,3N -N,  5,460,660,2N -N,  5,210,210,6,10,250,450,S:JT96 H:A76 D:A9 C:AKQ3,S:K543 H:3 D:764 C:JT876,S:A872 H:J42 D:KQT8 C:94,S:Q H:KQT985 D:J532 C:52,18,4,10,8
1,5243,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A953 H:7532 D:A8 C:987,S:K2 H: D:Q976432 C:5432,S:Q84 H:A864 D:KJ C:AJT6,S:JT76 H:KQJT9 D:T5 C:KQ,8,5,15,12
1,5244,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AKQJ H:AJT3 D:74 C:Q73,S:T754 H:K9 D:J96 C:K852,S:862 H:Q82 D:T852 C:AJT,S:93 H:7654 D:AKQ3 C:964,17,7,7,9
1,5245,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AJ63 H:QT2 D:643 C:A54,S:KT2 H:9876 D:A72 C:QJ9,S:Q85 H:AKJ5 D:KQT C:T87,S:974 H:43 D:J985 C:K632,11,10,15,4
1,5246,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:QJ9 H:AQ6 D:AJ92 C:AQ4,S:KT7 H:T954 D:QT C:K987,S:A542 H:K83 D:43 C:JT32,S:863 H:J72 D:K8765 C:65,20,8,8,4
1,5247,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A9 H:T842 D:A43 C:KT98,S:T8743 H:A975 D:865 C:5,S:KJ52 H:QJ6 D:KT7 C:Q63,S:Q6 H:K3 D:QJ92 C:AJ742,11,4,12,13
1,5248,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:J42 H:9754 D:KQ6 C:AK3,S:A98 H:K32 D:JT843 C:96,S:KT75 H:AQT D:A75 C:875,S:Q63 H:J86 D:92 C:QJT42,13,8,13,6
1,5249,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q3 H:QJ82 D:J53 C:J762,S:9852 H:A65 D:Q92 C:T85,S:JT4 H:KT74 D:K84 C:AQ9,S:AK76 H:93 D:AT76 C:K43,7,6,13,14
1,5250,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:82 H:AJ2 D:J432 C:AQT2,S:J54 H:KQ64 D:Q765 C:53,S:T976 H:9753 D:AK C:J98,S:AKQ3 H:T8 D:T98 C:K764,12,8,8,12
1,5251,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A84 H:T9 D:AQ92 C:AQ73,S:K76 H:A8532 D:J7 C:J54,S:QJ92 H:J4 D:KT85 C:T86,S:T53 H:KQ76 D:643 C:K92,16,9,7,8
1,5252,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A2 H:T732 D:A96 C:A432,S:Q987 H:KJ9 D:K54 C:J75,S:J5 H:AQ64 D:Q87 C:KQT8,S:KT643 H:85 D:JT32 C:96,12,10,14,4
1,5253,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q92 H:432 D:AK65 C:T98,S:743 H:QJT986 D:J7 C:K5,S:KJ65 H:AK75 D:842 C:73,S:AT8 H: D:QT93 C:AQJ642,9,7,11,13
1,5254,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:872 H:32 D:K643 C:AKQJ,S:AKQ4 H:A95 D:T9 C:9743,S:JT9 H:KQJ8 D:QJ75 C:T6,S:653 H:T764 D:A82 C:852,13,13,10,4
1,5255,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:A93 H:Q763 D:AQJ5 C:T9,S:8754 H:A5 D:T732 C:876,S:K6 H:984 D:K984 C:AKQJ,S:QJT2 H:KJT2 D:6 C:5432,13,4,16,7
1,5256,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:9874 H:K73 D:KT82 C:QJ,S:QT6 H:QT98 D:643 C:K54,S:AK2 H:J64 D:AJ97 C:A62,S:J53 H:A52 D:Q5 C:T9873,9,7,17,7
1,5257,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:Q987 H:AQ2 D:JT63 C:Q4,S:J54 H:T84 D:872 C:T953,S:KT63 H:65 D:AQ4 C:A872,S:A2 H:KJ973 D:K95 C:KJ6,11,1,13,15
1,5258,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:JT83 H:Q62 D:AK6 C:Q75,S:76 H:K8754 D:94 C:KT42,S:9542 H:AJ D:J875 C:A93,S:AKQ H:T93 D:QT32 C:J86,12,6,10,12
1,5259,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:AQ43 H:KT97 D:832 C:K5,S:96 H:Q2 D:AQT6 C:AJT63,S:KJ72 H:J863 D:J4 C:Q94,S:T85 H:A54 D:K975 C:872,12,13,8,7
1,5260,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:652 H:973 D:K72 C:K975,S:QT3 H:KJ542 D:J5 C:J83,S:AKJ9 H:QT8 D:QT6 C:Q42,S:874 H:A6 D:A9843 C:AT6,6,8,14,12
1,5261,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:KT64 H:QT43 D:T62 C:Q3,S:QJ92 H:A D:QJ85 C:9864,S:A753 H:K85 D:K3 C:KT52,S:8 H:J9762 D:A974 C:AJ7,7,10,13,10
1,5262,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:K43 H:A875 D:QJ96 C:QT,S:J95 H:K2 D:KT832 C:753,S:AT62 H:J63 D:A75 C:862,S:Q87 H:QT94 D:4 C:AKJ94,12,7,9,12
1,5263,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:Q643 H:T5 D:J74 C:Q875,S:J8 H:A964 D:Q92 C:JT94,S:A92 H:KQ73 D:K85 C:A32,S:KT75 H:J82 D:AT63 C:K6,5,8,16,11
1,5264,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:AKQ7 H:QT3 D:KT4 C:853,S:62 H:KJ65 D:8 C:K97642,S:J843 H:742 D:J763 C:AJ,S:T95 H:A98 D:AQ952 C:QT,14,7,7,12
1,5265,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AT53 H:AT6 D:AT82 C:J2,S:96 H:Q432 D:J96 C:KQ76,S:QJ74 H:KJ8 D:K75 C:T83,S:K82 H:975 D:Q43 C:A954,13,8,10,9
1,5266,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:J9 H:8753 D:Q65 C:KQ98,S:AQ7 H:Q2 D:KT72 C:T632,S:KT85 H:AT64 D:A83 C:A7,S:6432 H:KJ9 D:J94 C:J54,8,11,15,6
1,5267,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:T8 H:A843 D:A95 C:7543,S:54 H:T92 D:Q8743 C:K62,S:K63 H:Q765 D:K62 C:AQ9,S:AQJ972 H:KJ D:JT C:JT8,8,5,14,13
1,5268,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KQ5 H:K93 D:A85 C:AK63,S:J6 H:QJT72 D:QT32 C:94,S:832 H:A65 D:KJ76 C:875,S:AT974 H:84 D:94 C:QJT2,19,6,8,7
1,5269,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T975 H:K2 D:AKQ9 C:T93,S:AQJ843 H:Q83 D:T7 C:A4,S:K2 H:AJT D:J543 C:K872,S:6 H:97654 D:862 C:QJ65,12,13,12,3
1,5270,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:Q97 H:QJ4 D:A83 C:Q865,S:AKJT5 H:652 D:T74 C:J3,S:832 H:A87 D:Q965 C:A92,S:64 H:KT93 D:KJ2 C:KT74,11,9,10,10
1,5271,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:T54 H:AK D:JT53 C:A954,S:92 H:Q953 D:Q764 C:QJ8,S:KJ83 H:T872 D:A92 C:62,S:AQ76 H:J64 D:K8 C:KT73,12,7,8,13
1,5272,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A7 H:AK6 D:Q742 C:T643,S:KJ86 H:97 D:986 C:QJ92,S:T93 H:J85 D:AK5 C:AK85,S:Q542 H:QT432 D:JT3 C:7,13,7,15,5
1,5273,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:Q82 H:AQ5 D:A64 C:AT73,S:KT9 H:73 D:QT73 C:9854,S:J754 H:KJ9 D:J85 C:QJ6,S:A63 H:T8642 D:K92 C:K2,16,5,9,10
1,5274,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T6 H:A765 D:A72 C:AKJ4,S:J75 H:KQ3 D:J863 C:852,S:AQ94 H:T84 D:T954 C:T9,S:K832 H:J92 D:KQ C:Q763,16,7,6,11
1,5275,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:K542 H:8742 D:A62 C:85,S:QT3 H:9653 D:QT95 C:J2,S:A876 H:KQT D:43 C:AT63,S:J9 H:AJ D:KJ87 C:KQ974,7,5,13,15
1,5276,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AT65 H:KQ65 D:Q6 C:K42,S:Q42 H:A98 D:AT984 C:J3,S:K873 H:JT74 D:KJ7 C:Q8,S:J9 H:32 D:532 C:AT9765,14,11,10,5
1,5277,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:986 H:J842 D:KQ83 C:Q8,S:AJ72 H:K5 D:T2 C:97542,S:KT43 H:Q93 D:AJ75 C:AJ,S:Q5 H:AT76 D:964 C:KT63,8,8,15,9
1,5278,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:KJ4 H:A6 D:QJ53 C:Q987,S:QT H:Q7432 D:T84 C:A62,S:963 H:KJ8 D:K62 C:KJ54,S:A8752 H:T95 D:A97 C:T3,13,8,11,8
1,5279,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KQ42 H:AK8 D:T43 C:852,S:75 H:Q5 D:KQ765 C:AKQ7,S:AJ86 H:T764 D:AJ C:JT6,S:T93 H:J932 D:982 C:943,12,16,11,1
1,5280,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AK3 H:KT52 D:A96 C:K98,S:J85 H:986 D:KJ542 C:74,S:T972 H:AQ4 D:T7 C:AQ62,S:Q64 H:J73 D:Q83 C:JT53,17,5,12,6
1,5281,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:832 H:9763 D:K3 C:K982,S:K6 H:J2 D:Q9765 C:J643,S:AQ74 H:QT85 D:AT8 C:Q5,S:JT95 H:AK4 D:J42 C:AT7,6,7,14,13
1,5282,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A85 H:AKT4 D:K5 C:AQJ2,S:KQJ9 H:9865 D:A962 C:3,S:6432 H:J2 D:T873 C:K95,S:T7 H:Q73 D:QJ4 C:T8764,21,10,4,5
1,5283,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A65 H:J76 D:J87 C:AKJ4,S:QJ83 H:K94 D:Q932 C:72,S:972 H:AQ52 D:KT64 C:T3,S:KT4 H:T83 D:A5 C:Q9865,14,8,9,9
1,5284,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AQJT H:J85 D:KJ7 C:J94,S:86432 H:Q64 D:A842 C:7,S:K9 H:KT32 D:QT3 C:A832,S:75 H:A97 D:965 C:KQT65,13,6,12,9
1,5285,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A95 H:K96 D:J97 C:AJT3,S:J87432 H:A32 D:3 C:976,S:T6 H:JT54 D:KQ4 C:Q854,S:KQ H:Q87 D:AT8652 C:K2,13,5,8,14
1,5286,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q54 H:AT74 D:A42 C:A98,S:KJT3 H:J52 D:Q C:T6432,S:9862 H:Q3 D:J853 C:KQ7,S:A7 H:K986 D:KT976 C:J5,14,7,8,11
1,5287,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K98 H:AK8 D:AQT C:J952,S:AT653 H:QJ9 D:K932 C:4,S:QJ H:7653 D:874 C:KT76,S:742 H:T42 D:J65 C:AQ83,17,10,6,7
1,5288,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:Q85 H:K862 D:KQT C:JT6,S:T H:JT9 D:75432 C:A873,S:9763 H:Q3 D:A98 C:KQ92,S:AKJ42 H:A754 D:J6 C:54,11,5,11,13
1,5289,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:93 H:AKT4 D:875 C:AQJ7,S:652 H:QJ7 D:KT93 C:KT4,S:QJ8 H:862 D:AJ64 C:932,S:AKT74 H:953 D:Q2 C:865,14,9,8,9
1,5290,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:Q986 H:K863 D:J87 C:T3,S:753 H:A94 D:A642 C:J97,S:AKT2 H:QT5 D:KQ3 C:A54,S:J4 H:J72 D:T95 C:KQ862,6,9,18,7
1,5291,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:A52 H:Q975 D:A5 C:Q987,S:Q76 H:AKT2 D:962 C:T54,S:T83 H:J6 D:KT83 C:AJ32,S:KJ94 H:843 D:QJ74 C:K6,12,9,9,10
1,5292,3N -N, -4,-200,-400,2N -N, -3,-150,-300,-2,-3,-50,-100,S:K964 H:872 D:Q8 C:AQ86,S:Q53 H:KT954 D:T3 C:K97,S:AT87 H:J3 D:A92 C:5432,S:J2 H:AQ6 D:KJ7654 C:JT,11,8,9,12
1,5293,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:QJ95 H:A954 D:J3 C:Q97,S:KT642 H:Q7 D:87652 C:J,S:A73 H:K62 D:KT94 C:T86,S:8 H:JT83 D:AQ C:AK5432,10,6,10,14
1,5294,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:Q73 H:KJ9 D:AKT C:KQ87,S:AT865 H:Q53 D:87432 C:,S:92 H:AT42 D:QJ6 C:A642,S:KJ4 H:876 D:95 C:JT953,18,6,11,5
1,5295,3N -N,  6,490,690,2N -N,  6,240,240,6,10,250,450,S:T984 H:AKQ D:AKJ C:KT8,S:KQ7 H:JT973 D:Q96 C:Q3,S:AJ52 H:654 D:75 C:AJ72,S:63 H:82 D:T8432 C:9654,20,10,10,0
1,5296,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:KQ9 H:T76 D:AQ2 C:J984,S:J53 H:KQ543 D:J5 C:732,S:A872 H:J8 D:T643 C:KQ5,S:T64 H:A92 D:K987 C:AT6,12,7,10,11
1,5297,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:KT43 H:K9 D:T832 C:AJ9,S:87 H:J853 D:A64 C:KQ72,S:A962 H:QT74 D:KQ C:T64,S:QJ5 H:A62 D:J975 C:853,11,10,11,8
1,5298,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q84 H:AK85 D:74 C:9753,S:T965 H:6 D:AK83 C:KQ62,S:AKJ H:Q43 D:JT5 C:JT84,S:732 H:JT972 D:Q962 C:A,9,12,12,7
1,5299,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:92 H:QJ92 D:KQ2 C:AJ84,S:QJ65 H:53 D:J8754 C:95,S:K874 H:AT D:T963 C:KT2,S:AT3 H:K8764 D:A C:Q763,13,4,10,13
1,5300,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AKJ6 H:A4 D:QJ82 C:A93,S:QT83 H:J8 D:K965 C:QT2,S:97 H:Q962 D:T73 C:J654,S:542 H:KT753 D:A4 C:K87,19,8,3,10
1,5301,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:A85 H:642 D:QJ83 C:KT3,S:T3 H:T83 D:A72 C:J8754,S:J97 H:AKQ5 D:K6 C:Q962,S:KQ642 H:J97 D:T954 C:A,10,5,15,10
1,5302,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:KQ7 H:AT82 D:KQ76 C:52,S:AJT2 H:K765 D:AT C:A76,S:9643 H:QJ9 D:982 C:KT3,S:85 H:43 D:J543 C:QJ984,14,16,6,4
1,5303,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q753 H:K76 D:AJ C:JT73,S:JT H:AQ83 D:8543 C:KQ9,S:A9 H:J95 D:T762 C:A864,S:K8642 H:T42 D:KQ9 C:52,11,12,9,8
1,5304,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AK4 H:QT54 D:A654 C:A5,S:5 H:J9863 D:KJ C:QJ764,S:Q987 H:AK72 D:872 C:93,S:JT632 H: D:QT93 C:KT82,17,8,9,6
1,5305,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:7432 H:AJ7 D:A873 C:AK,S:AQ5 H:KQT96 D:QJ4 C:85,S:KT9 H:8542 D:K65 C:J72,S:J86 H:3 D:T92 C:QT9643,16,14,7,3
1,5306,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:T543 H:JT82 D:QJ3 C:72,S:K8 H:K7 D:76542 C:T986,S:AQJ9 H:AQ54 D:K98 C:QJ,S:762 H:963 D:AT C:AK543,4,6,19,11
1,5307,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:A52 H:AK96 D:A986 C:94,S:JT84 H:Q4 D:KT54 C:QJ7,S:976 H:T873 D:J73 C:A86,S:KQ3 H:J52 D:Q2 C:KT532,15,9,5,11
1,5308,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KQ82 H:T843 D:A63 C:T3,S:T75 H:J D:98752 C:QJ54,S:AJ93 H:AQ96 D:KQJ C:A2,S:64 H:K752 D:T4 C:K9876,9,4,21,6
1,5309,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A5 H:QJ62 D:Q852 C:AK3,S:K32 H:T954 D:AT9 C:864,S:QJT H:A873 D:43 C:QJ52,S:98764 H:K D:KJ76 C:T97,16,7,10,7
1,5310,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:K82 H:AK8 D:765 C:AK95,S:J953 H:J652 D:Q C:Q862,S:A74 H:T974 D:KT32 C:J3,S:QT6 H:Q3 D:AJ984 C:T74,17,6,8,9
1,5311,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:KJ9 H:K842 D:KQ53 C:65,S:Q74 H:QJ53 D:A64 C:942,S:A65 H:AT96 D:J7 C:AKT3,S:T832 H:7 D:T982 C:QJ87,12,9,16,3
1,5312,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:AK96 H:87 D:K753 C:AKQ,S:JT7532 H:JT D:A86 C:54,S:Q84 H:AQ42 D:T4 C:T876,S: H:K9653 D:QJ92 C:J932,19,6,8,7
1,5313,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AK76 H:Q62 D:AQT C:A75,S:J954 H:J3 D:8643 C:964,S:QT83 H:T8 D:K972 C:KT2,S:2 H:AK9754 D:J5 C:QJ83,19,2,8,11
1,5314,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:AKT H:K83 D:T82 C:T863,S:QJ75 H:T7642 D:Q93 C:7,S:8643 H:AQJ D:A654 C:94,S:92 H:95 D:KJ7 C:AKQJ52,10,5,11,14
1,5315,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:AT H:A542 D:J753 C:AT5,S:J964 H:9 D:K862 C:KJ92,S:Q73 H:KQJ7 D:QT9 C:Q74,S:K852 H:T863 D:A4 C:863,13,8,12,7
1,5316,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q85 H:K972 D:JT C:T976,S:JT97 H:J5 D:542 C:KJ85,S:K32 H:A863 D:K93 C:A32,S:A64 H:QT4 D:AQ876 C:Q4,6,6,14,14
1,5317,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:JT42 H:A874 D:A96 C:QT,S:53 H:KT652 D:JT C:9842,S:AK7 H:QJ93 D:Q73 C:AJ3,S:Q986 H: D:K8542 C:K765,11,4,17,8
1,5318,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:J83 H:T843 D:T98 C:AQ7,S:KT75 H:AQ2 D:AJ5 C:T65,S:A62 H:K965 D:K74 C:KJ8,S:Q94 H:J7 D:Q632 C:9432,7,14,14,5
1,5319,3N -N,  5,460,660,2N -N,  5,210,210,6,10,250,450,S:A53 H:84 D:AKT3 C:AJ54,S:KQ6 H:QJ76 D:754 C:963,S:J92 H:AKT3 D:Q9 C:T872,S:T874 H:952 D:J862 C:KQ,16,8,10,6
1,5320,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:8432 H:QJT D:AJ C:KJ82,S:QJ7 H:83 D:T9875 C:QT5,S:A65 H:9752 D:KQ6 C:A94,S:KT9 H:AK64 D:432 C:763,12,5,13,10
1,5321,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AKT5 H:A98 D:AJ82 C:Q6,S:Q92 H:Q63 D:Q975 C:K94,S:876 H:JT2 D:K43 C:AJT3,S:J43 H:K754 D:T6 C:8752,18,9,9,4
1,5322,3N -N, -5,-250,-500,2N -N, -4,-200,-400,-2,-3,-50,-100,S:85 H:J43 D:QT32 C:K764,S:AKQ9742 H:T76 D:K6 C:T,S:JT H:AK82 D:J98 C:AQJ9,S:63 H:Q95 D:A754 C:8532,6,12,16,6
1,5323,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:T92 H:QJT3 D:J43 C:872,S:AKJ65 H:94 D:6 C:KT954,S:43 H:AK52 D:QT7 C:AQJ6,S:Q87 H:876 D:AK9852 C:3,4,11,16,9
1,5324,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:A752 H:Q5 D:KT95 C:A53,S:Q83 H:K8 D:QJ642 C:Q97,S:KJ6 H:7642 D:A73 C:K84,S:T94 H:AJT93 D:8 C:JT62,13,10,11,6
1,5325,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:96 H:T85 D:KT96 C:T875,S:KQT72 H:Q9 D:75 C:AQ63,S:J8 H:AKJ4 D:AQ3 C:KJ94,S:A543 H:7632 D:J842 C:2,3,13,19,5
1,5326,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:A4 H:J874 D:Q75 C:T874,S:QT952 H:532 D:J4 C:932,S:J763 H:AQ6 D:AK63 C:J5,S:K8 H:KT9 D:T982 C:AKQ6,7,3,15,15
1,5327,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K653 H:87 D:AT75 C:J93,S:97 H:JT3 D:632 C:KQT52,S:AJ82 H:Q9 D:KQ8 C:A874,S:QT4 H:AK6542 D:J94 C:6,8,6,16,10
1,5328,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:T7 H:A843 D:Q73 C:A865,S:QJ96 H:T92 D:KT54 C:Q7,S:K543 H:KQJ6 D:A98 C:KJ,S:A82 H:75 D:J62 C:T9432,10,8,17,5
1,5329,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:T64 H:AK76 D:J972 C:J9,S:AQ9 H:QJ432 D:85 C:Q74,S:872 H:T8 D:AKQT C:AT82,S:KJ53 H:95 D:643 C:K653,9,11,13,7
1,5330,3N -N, -2,-100,-200,2N -N, -1,-50,-100,-2,-3,-50,-100,S:K64 H:A86 D:AKQ3 C:AK3,S:A72 H:Q5432 D:9 C:Q754,S:JT95 H:T7 D:7652 C:T82,S:Q83 H:KJ9 D:JT84 C:J96,23,8,1,8
1,5331,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KQJ4 H:75 D:AJ6 C:Q862,S:T3 H:JT43 D:KQ972 C:A7,S:A52 H:A62 D:T84 C:KJ43,S:9876 H:KQ98 D:53 C:T95,13,10,12,5
1,5332,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:A8 H:A842 D:T732 C:Q86,S:QT64 H:T9 D:AJ86 C:JT5,S:K953 H:KQ3 D:KQ5 C:932,S:J72 H:J765 D:94 C:AK74,10,8,13,9
1,5333,3N -N,  3,400,600,2N -N,  3,150,150,6,10,250,450,S:KJ9 H:AKJ4 D:KJ4 C:A97,S:32 H:65 D:AT975 C:T853,S:A84 H:QT32 D:862 C:642,S:QT765 H:987 D:Q3 C:KQJ,20,4,6,10
1,5334,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:752 H:Q532 D:QJ C:AQ92,S:KQJ4 H:9764 D:K9 C:J54,S:986 H:AT8 D:A765 C:K83,S:AT3 H:KJ D:T8432 C:T76,11,10,11,8
1,5335,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:Q7 H:KQ9 D:Q976 C:AQ85,S:T653 H:T852 D:K42 C:T7,S:982 H:AJ76 D:T53 C:942,S:AKJ4 H:43 D:AJ8 C:KJ63,15,3,5,17
1,5336,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:K3 H:A85 D:J753 C:AT42,S:QT64 H:T942 D:84 C:KQ8,S:J8 H:KQJ3 D:KQT6 C:J93,S:A9752 H:76 D:A92 C:765,12,7,13,8
1,5337,3N -N,  4,430,630,2N -N,  4,180,180,6,10,250,450,S:AT H:AK3 D:KJ92 C:AJT3,S:K72 H:QT82 D:A83 C:762,S:QJ4 H:94 D:T754 C:KQ85,S:98653 H:J765 D:Q6 C:94,20,9,8,3
1,5338,3N -N, -3,-150,-300,2N -N, -2,-100,-200,-2,-3,-50,-100,S:965 H:AQT6 D:K6 C:AK76,S:Q3 H:KJ D:JT8542 C:Q85,S:T8 H:953 D:AQ73 C:T942,S:AKJ742 H:8742 D:9 C:J3,16,9,6,9
1,5339,3N -N, -1,-50,-100,2N -N,  2,120,120,-5,-6,-170,-220,S:6543 H:98 D:KQ43 C:KQ2,S:T82 H:A763 D:976 C:765,S:KQJ7 H:KJ4 D:J5 C:AJT4,S:A9 H:QT52 D:AT82 C:983,10,4,16,10
